% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = 1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%fleeforage = [0, .001, .01, .1, 1]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	fleeforage	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, 1, true, r, .01]
34000	0	n	0.016162812848149057	0.4885297487875443	0.49527957012301077	0.9838371871518036	0.9886693035045978	0.9024105079505672	0.1593235294117647	0.1593235294117647	0.4799705882352941	565.0	301.0	134.0	
35000	0	n	0.027021872632808724	0.4882545061881527	0.49456469870609276	0.9729781273671296	0.9717004030511068	0.8838897096381854	0.1609142857142857	0.1609142857142857	0.4834	560.0	310.0	130.0	
36000	0	n	0.023426130160565172	0.48455027386891586	0.49350092429026227	0.9765738698393757	0.975237367075444	0.899172148425254	0.16111111111111112	0.16111111111111112	0.49525	577.0	289.0	134.0	
37000	0	n	0.01573474465955238	0.48620760397685153	0.49320194963865577	0.9842652553403396	0.9818881330817729	0.9158552268396304	0.1595135135135135	0.1595135135135135	0.4837297297297297	586.0	291.0	123.0	
38000	0	n	0.01829547235514152	0.4838193801925138	0.488070630495704	0.9817045276446834	0.9822181905047488	0.9065378972370197	0.15963157894736843	0.15963157894736843	0.48597368421052634	582.0	298.0	120.0	
39000	0	n	0.023354808312336155	0.485394855473113	0.48873337933575023	0.9766451916874059	0.9761039455013838	0.9020220590786537	0.15987179487179487	0.15987179487179487	0.4821025641025641	567.0	306.0	127.0	
40000	0	n	0.026909043261121937	0.48725387052760116	0.4898679302514987	0.9730909567385638	0.9729207456473942	0.8979329088314978	0.16025	0.16025	0.475275	543.0	311.0	146.0	
41000	0	n	0.025025205936991608	0.48941344725093633	0.4929471484929104	0.9749747940627093	0.9771296538543882	0.8756188537672263	0.16146341463414635	0.16146341463414635	0.46924390243902436	548.0	312.0	140.0	
42000	0	n	0.02547341994965886	0.48575849004772426	0.4912466911781411	0.9745265800500997	0.9740418953418193	0.8950276392000082	0.1609047619047619	0.1609047619047619	0.47773809523809524	546.0	309.0	145.0	
43000	0	n	0.017628870704291286	0.48516672780171044	0.4937854374599734	0.9823711292954724	0.9857496727499102	0.9061855762001789	0.1606511627906977	0.1606511627906977	0.47148837209302324	546.0	304.0	150.0	
44000	0	n	0.017112969728051545	0.48686820936980335	0.49428479578882184	0.9828870302717388	0.9763352622337783	0.9112806273528146	0.1595	0.1595	0.46295454545454545	536.0	325.0	139.0	
45000	0	n	0.01584385810879355	0.48479534168961236	0.49506651010109426	0.9841561418910071	0.9841536962532272	0.9070170446872381	0.15831111111111112	0.15831111111111112	0.45897777777777776	549.0	318.0	133.0	
46000	0	n	0.01676225263513256	0.48410103553131734	0.49567683573937776	0.9832377473646721	0.9877794606957115	0.9120310202189406	0.1574782608695652	0.1574782608695652	0.4545217391304348	543.0	311.0	146.0	
47000	0	n	0.01816829872141611	0.4856867718939811	0.4930297748486566	0.9818317012783879	0.9829003112824476	0.8920831741287204	0.15695744680851065	0.15695744680851065	0.44951063829787236	540.0	317.0	143.0	
48000	0	n	0.013545749968202212	0.48451668831612	0.49066867667802594	0.9864542500315658	0.9824447671436208	0.9199644543364274	0.15622916666666667	0.15622916666666667	0.45189583333333333	536.0	332.0	132.0	
49000	0	n	0.010734834756780155	0.48455091789745336	0.4930248420441696	0.9892651652429508	0.9886137171555187	0.9330260299103943	0.15453061224489795	0.15453061224489795	0.44887755102040816	549.0	333.0	118.0	
50000	0	n	0.01736735510340606	0.48429081718027733	0.49060052956257894	0.9826326448963546	0.9799050045548797	0.927692750642324	0.1536	0.1536	0.4433	558.0	338.0	104.0	
51000	0	n	0.012312224460347259	0.4835354820125343	0.49166938835279345	0.9876877755394052	0.988667245849585	0.9311617055299534	0.1524705882352941	0.1524705882352941	0.44280392156862747	579.0	332.0	89.0	
52000	0	n	0.015004584890654035	0.4809817511322124	0.4910648618565193	0.9849954151090675	0.9833244606404169	0.9345268634020057	0.15196153846153845	0.15196153846153845	0.45196153846153847	569.0	345.0	86.0	
53000	0	n	0.01583740722345329	0.48382188287356925	0.49068938436618637	0.9841625927762904	0.9802796773280401	0.9290183687819858	0.15132075471698114	0.15132075471698114	0.4442452830188679	581.0	336.0	83.0	
54000	0	n	0.02578367295107329	0.48336346335902824	0.4918893627517159	0.9742163270486586	0.9726351137767674	0.9210146253384492	0.15144444444444444	0.15144444444444444	0.4493888888888889	570.0	341.0	89.0	
55000	0	n	0.023641329753485596	0.4825652619640758	0.493771134720382	0.9763586702461919	0.976423953336372	0.8987178325440079	0.1526909090909091	0.1526909090909091	0.4495818181818182	560.0	337.0	103.0	
56000	0	n	0.014140557237896697	0.48365048700106467	0.4933524397747264	0.9858594427618159	0.9835613274577211	0.9197754868097318	0.15151785714285715	0.15151785714285715	0.44871428571428573	576.0	325.0	99.0	
57000	0	n	0.016086837428600353	0.48435785557372024	0.4923421912683736	0.983913162571084	0.982571788700862	0.933989457197009	0.1511578947368421	0.1511578947368421	0.4471754385964912	581.0	327.0	92.0	
58000	0	n	0.009836222203505638	0.48299504865831594	0.4927735884828158	0.99016377779626	0.9895218797260903	0.9482800838888432	0.14943103448275863	0.14943103448275863	0.44420689655172413	595.0	325.0	80.0	
59000	0	n	0.01854549300123809	0.4826842713025328	0.4929581212954257	0.9814545069985358	0.9862848521052069	0.9245119106967087	0.14913559322033898	0.14913559322033898	0.4426779661016949	603.0	319.0	78.0	
60000	0	n	0.015946645039055997	0.48273425177803725	0.49422717966320995	0.9840533549607619	0.9848002112670081	0.9220594328055712	0.14853333333333332	0.14853333333333332	0.4375833333333333	596.0	327.0	77.0	
61000	0	n	0.023629593795228186	0.4846351958193688	0.48871208414732964	0.9763704062045786	0.975924253273606	0.9211822344110923	0.14911475409836067	0.14911475409836067	0.43465573770491805	580.0	344.0	76.0	
62000	0	n	0.01568380495665212	0.48203314169850087	0.4853565489018993	0.9843161950431337	0.9826138142623204	0.9534625093829283	0.14867741935483872	0.14867741935483872	0.43716129032258066	581.0	350.0	69.0	
63000	0	n	0.011033294512155407	0.4826363646822765	0.48033531991285855	0.9889667054876016	0.9880047530552918	0.9599628907647548	0.14725396825396825	0.14725396825396825	0.4326507936507937	585.0	361.0	54.0	
64000	0	n	0.020988881514887713	0.48282869226177905	0.4804284197550101	0.9790111184848634	0.9816448050924262	0.9378450775459648	0.1471875	0.1471875	0.427296875	601.0	355.0	44.0	
65000	0	n	0.014639888743932614	0.48349682789477644	0.48781759923739093	0.9853601112557877	0.9841000468384341	0.9591601316931186	0.1463076923076923	0.1463076923076923	0.42449230769230767	601.0	361.0	38.0	
66000	0	n	0.01003601828998591	0.4838150455377146	0.4871407991950238	0.9899639817097098	0.9865327672561278	0.9593499548661126	0.1449848484848485	0.1449848484848485	0.4193030303030303	600.0	364.0	36.0	
67000	0	n	0.02178147575318226	0.4823620927192201	0.49265043032104106	0.9782185242465439	0.9729497297722642	0.9351099297238523	0.1450597014925373	0.1450597014925373	0.42188059701492536	616.0	348.0	36.0	
68000	0	n	0.014955934656816567	0.48188222547629506	0.4871842798825147	0.985044065342903	0.9846766038503136	0.9408385436864816	0.1453970588235294	0.1453970588235294	0.4193529411764706	609.0	351.0	40.0	
69000	0	n	0.008526679605203568	0.4818747321877126	0.48019704545946784	0.9914733203945234	0.9909618789539567	0.9641915765691327	0.14356521739130435	0.14356521739130435	0.41408695652173916	616.0	353.0	31.0	
70000	0	n	0.019972448838589098	0.4800692784678464	0.48033123649856935	0.9800275511612148	0.9849852143693901	0.9442485432953065	0.1431	0.1431	0.4227142857142857	632.0	341.0	27.0	
71000	0	n	0.01080887895633673	0.4816496198983353	0.48130306621984614	0.9891911210434918	0.9890034515681955	0.9482161355249864	0.14233802816901409	0.14233802816901409	0.4178169014084507	636.0	337.0	27.0	
72000	0	n	0.02838658690611975	0.48280358757427927	0.48290022201031413	0.9716134130936946	0.9795951833885963	0.9420186653684711	0.14230555555555555	0.14230555555555555	0.413875	637.0	335.0	28.0	
73000	0	n	0.01356724620090155	0.48025675009694413	0.4787568268872271	0.9864327537989024	0.9874762101530241	0.9509717931262623	0.14189041095890412	0.14189041095890412	0.4151643835616438	642.0	334.0	24.0	
74000	0	n	0.012634422859994034	0.4802282413093138	0.47627307347271386	0.9873655771397701	0.9907237805573893	0.9590254009397974	0.14060810810810812	0.14060810810810812	0.40964864864864864	653.0	329.0	18.0	
75000	0	n	0.012422087824045483	0.47984361370663947	0.47346638129347635	0.9875779121757401	0.9888509840318938	0.9193042717160714	0.13930666666666666	0.13930666666666666	0.4060933333333333	660.0	324.0	16.0	
76000	0	n	0.025379694310924395	0.47529566499562437	0.4776559000366116	0.9746203056889265	0.9758858869366807	0.9100779119530242	0.1406578947368421	0.1406578947368421	0.4210657894736842	652.0	329.0	19.0	
77000	0	n	0.013524103211852635	0.4777850724712617	0.4802938027791881	0.9864758967879638	0.9872062282790685	0.94769177091363	0.13996103896103895	0.13996103896103895	0.41609090909090907	650.0	327.0	23.0	
78000	0	n	0.008445520151952829	0.47895274563147394	0.4773378731960663	0.9915544798478162	0.9887608749599505	0.9644031263358391	0.13847435897435897	0.13847435897435897	0.41075641025641024	643.0	337.0	20.0	
79000	0	n	0.02223174745481818	0.47967516631894624	0.47962328825163464	0.9777682525449107	0.9797731402270875	0.9352568854982928	0.13789873417721518	0.13789873417721518	0.40972151898734177	646.0	335.0	19.0	
80000	0	n	0.02626267599645733	0.4810433364936281	0.4889550931064862	0.9737373240032909	0.9727087688706911	0.9414171227613263	0.138525	0.138525	0.408625	643.0	337.0	20.0	
81000	0	n	0.026261825207651728	0.48173324961614267	0.4876633173869679	0.973738174792145	0.9749519044235196	0.9185187438860116	0.13906172839506173	0.13906172839506173	0.40746913580246913	639.0	335.0	26.0	
82000	0	n	0.015298140694107652	0.4812480443053867	0.4850145264247244	0.9847018593057005	0.9841585377199503	0.9693558482342943	0.13867073170731709	0.13867073170731709	0.407	629.0	349.0	22.0	
83000	0	n	0.012828106667387928	0.480153043131034	0.48494597706627507	0.9871718933325192	0.9823930906948934	0.9458170308461835	0.13814457831325302	0.13814457831325302	0.405144578313253	628.0	350.0	22.0	
84000	0	n	0.01575809900777178	0.48165552740256473	0.4835852247858574	0.9842419009921229	0.9801307061024758	0.9408702216413805	0.13813095238095238	0.13813095238095238	0.40190476190476193	624.0	354.0	22.0	
85000	0	n	0.026620041587923048	0.48177329180211037	0.48121201574154504	0.9733799584119935	0.9740492131383958	0.9479529068415949	0.1387764705882353	0.1387764705882353	0.3992823529411765	613.0	362.0	25.0	
86000	0	n	0.016992798974171178	0.4823947472877744	0.4750290139782034	0.9830072010258181	0.9814535457264038	0.9245654545356877	0.13832558139534884	0.13832558139534884	0.39562790697674416	605.0	371.0	24.0	
87000	0	n	0.00834227135574536	0.48305723894405983	0.48157989630563003	0.9916577286442129	0.9906563565269669	0.9674661008644596	0.13708045977011493	0.13708045977011493	0.3912413793103448	602.0	379.0	19.0	
88000	0	n	0.009013697214851752	0.4828162682884567	0.4832071769691556	0.9909863027851439	0.9919274046066353	0.9722966523951418	0.1358181818181818	0.1358181818181818	0.3880681818181818	602.0	381.0	17.0	
89000	0	n	0.015278095363535367	0.48426214896281544	0.4855615382486786	0.9847219046365024	0.9878043408789444	0.97529528220935	0.1351797752808989	0.1351797752808989	0.3865168539325843	611.0	378.0	11.0	
90000	0	n	0.014070671242698325	0.48226669307914	0.4841176920735464	0.9859293287574025	0.9882634173748319	0.9619501135704894	0.13413333333333333	0.13413333333333333	0.3852777777777778	613.0	377.0	10.0	
91000	0	n	0.014785988729431184	0.48084680925701717	0.48556153824867854	0.9852140112706209	0.9906057226903954	0.9619330555744743	0.13352747252747252	0.13352747252747252	0.3875054945054945	622.0	367.0	11.0	
92000	0	n	0.011487255832797005	0.48255942393025597	0.49065746592561554	0.9885127441672348	0.9896463326997569	0.9406662186657639	0.13335869565217393	0.13335869565217393	0.3855108695652174	619.0	364.0	17.0	
93000	0	n	0.022170131741352274	0.47660034597246337	0.49777613835210466	0.9778298682587148	0.9793756621908385	0.9550971542638091	0.13325806451612904	0.13325806451612904	0.3915806451612903	609.0	373.0	18.0	
94000	0	n	0.011556762567351001	0.4767859164486314	0.5059591916500389	0.9884432374326496	0.983222452337764	0.9292158639804462	0.1326063829787234	0.1326063829787234	0.39035106382978724	608.0	379.0	13.0	
95000	0	n	0.007422069370592984	0.47724849989999335	0.5064557909542088	0.9925779306293436	0.9918327600338576	0.9698543760243998	0.13162105263157894	0.13162105263157894	0.3862736842105263	604.0	384.0	12.0	
96000	0	n	0.005814662765244034	0.47732468702109326	0.5100613510622956	0.9941853372347642	0.9942826784533868	0.9754980739347766	0.13038541666666667	0.13038541666666667	0.38236458333333334	605.0	384.0	11.0	
97000	0	n	0.026846355352664573	0.4763247878450273	0.5100613510622956	0.9731536446473461	0.9761054082439051	0.961508301727578	0.1304639175257732	0.1304639175257732	0.38287628865979384	613.0	376.0	11.0	
98000	0	n	0.00941993696801531	0.4769583615671547	0.5100613510622956	0.9905800630320576	0.99023903057266	0.9812719402999869	0.12962244897959183	0.12962244897959183	0.37962244897959185	607.0	382.0	11.0	
99000	0	n	0.011154604940134764	0.47627841761840056	0.5034534478738152	0.9888453950599355	0.986870613111581	0.9545682369761866	0.1291919191919192	0.1291919191919192	0.37844444444444447	604.0	385.0	11.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, 1, true, b, .01]
0	0	b	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	0	b	0.0	0.4279141104294479	0.45098039215686275	1.0	1.0	1.0	0.184	0.184	1.014	317.0	326.0	357.0	
2000	0	b	0.0	0.3684210526315789	0.4339622641509434	1.0	1.0	1.0	0.1815	0.1815	1.0475	272.0	304.0	424.0	
3000	0	b	0.0	0.376865671641791	0.4369834710743802	1.0	1.0	1.0	0.174	0.174	1.1323333333333334	248.0	268.0	484.0	
4000	0	b	0.0	0.36134453781512604	0.4417293233082707	1.0	1.0	0.9990601503759399	0.16225	0.16225	1.034	230.0	238.0	532.0	
5000	0	b	0.0	0.3584474885844749	0.45166959578207383	1.0	1.0	1.0	0.1458	0.1458	0.923	212.0	219.0	569.0	
6000	0	b	0.0	0.34345794392523366	0.4536082474226804	1.0	1.0	0.9991408934707904	0.13516666666666666	0.13516666666666666	0.9226666666666666	204.0	214.0	582.0	
7000	0	b	0.0	0.325	0.45084745762711864	1.0	0.9975	1.0	0.14314285714285716	0.14314285714285716	0.944	210.0	200.0	590.0	
8000	0	b	0.0	0.3240223463687151	0.46677215189873417	1.0	1.0	1.0	0.141625	0.141625	0.898125	189.0	179.0	632.0	
9000	0	b	0.0	0.32142857142857145	0.46646341463414637	1.0	1.0	0.9992378048780488	0.1418888888888889	0.1418888888888889	0.8388888888888889	176.0	168.0	656.0	
10000	0	b	0.0	0.32098765432098764	0.46860986547085204	1.0	1.0	1.0	0.1357	0.1357	0.8602	169.0	162.0	669.0	
11000	0	b	0.0	0.3343949044585987	0.4761215629522431	1.0	1.0	1.0	0.13272727272727272	0.13272727272727272	0.8082727272727273	152.0	157.0	691.0	
12000	0	b	0.0	0.3409090909090909	0.48273480662983426	1.0	1.0	1.0	0.129	0.129	0.7753333333333333	144.0	132.0	724.0	
13000	0	b	0.0	0.35384615384615387	0.48569482288828336	1.0	1.0	1.0	0.12830769230769232	0.12830769230769232	0.7915384615384615	136.0	130.0	734.0	
14000	0	b	0.0	0.3686131386861314	0.4868073878627968	1.0	1.0	1.0	0.12542857142857142	0.12542857142857142	0.7485	105.0	137.0	758.0	
15000	0	b	0.0	0.3700787401574803	0.6735751295336787	1.0	1.0	1.0	0.12126666666666666	0.12126666666666666	0.9042	101.0	127.0	772.0	
16000	0	b	0.0	0.38016528925619836	0.6791139240506329	1.0	1.0	1.0	0.11775	0.11775	0.9189375	89.0	121.0	790.0	
17000	0	b	0.0	0.35714285714285715	0.7149014778325123	1.0	1.0	1.0	0.11605882352941177	0.11605882352941177	0.9591176470588235	83.0	105.0	812.0	
18000	0	b	0.0	0.3712871287128713	0.7506127450980392	1.0	1.0	1.0	0.11227777777777778	0.11227777777777778	0.9858333333333333	83.0	101.0	816.0	
19000	0	b	0.0	0.3617021276595745	0.7375757575757576	1.0	1.0	1.0	0.10873684210526316	0.10873684210526316	0.9453157894736842	81.0	94.0	825.0	
20000	0	b	0.0	0.36666666666666664	0.7292418772563177	1.0	1.0	1.0	0.10415	0.10415	0.9156	79.0	90.0	831.0	
21000	0	b	0.0	0.3630952380952381	0.6918951132300357	1.0	1.0	1.0	0.10242857142857142	0.10242857142857142	0.9674761904761905	77.0	84.0	839.0	
22000	0	b	0.0	0.3656716417910448	0.6867052023121387	1.0	1.0	1.0	0.09959090909090909	0.09959090909090909	0.9235	68.0	67.0	865.0	
23000	0	b	0.0	0.38095238095238093	0.6845102505694761	1.0	1.0	1.0	0.09643478260869565	0.09643478260869565	0.8850434782608696	59.0	63.0	878.0	
24000	0	b	0.0	0.37272727272727274	0.6804469273743017	1.0	1.0	1.0	0.094625	0.094625	0.8481666666666666	50.0	55.0	895.0	
25000	0	b	0.0	0.3673469387755102	0.6774725274725275	1.0	1.0	1.0	0.09168	0.09168	0.81424	41.0	49.0	910.0	
26000	0	b	0.0	0.3695652173913043	0.6775599128540305	1.0	1.0	1.0	0.08880769230769231	0.08880769230769231	0.7829230769230769	36.0	46.0	918.0	
27000	0	b	0.0	0.3055555555555556	0.6754574811625403	1.0	1.0	1.0	0.08611111111111111	0.08611111111111111	0.7658888888888888	35.0	36.0	929.0	
28000	0	b	0.0	0.30303030303030304	0.6741452991452992	1.0	1.0	1.0	0.08335714285714285	0.08335714285714285	0.7401428571428571	31.0	33.0	936.0	
29000	0	b	0.0	0.296875	0.672650475184794	1.0	1.0	1.0	0.08124137931034482	0.08124137931034482	0.7146206896551724	21.0	32.0	947.0	
30000	0	b	0.0	0.3064516129032258	0.672286617492097	1.0	1.0	1.0	0.07883333333333334	0.07883333333333334	0.6908	20.0	31.0	949.0	
31000	0	b	0.0	0.3	0.6603575184016824	1.0	1.0	1.0	0.0785483870967742	0.0785483870967742	0.677	19.0	30.0	951.0	
32000	0	b	0.0	0.3148148148148148	0.6582809224318659	1.0	1.0	1.0	0.0768125	0.0768125	0.6904375	19.0	27.0	954.0	
33000	0	b	0.0	0.3125	0.6553347280334728	1.0	1.0	1.0	0.07554545454545454	0.07554545454545454	0.6770909090909091	20.0	24.0	956.0	
34000	0	b	0.0	0.3125	0.6551724137931034	1.0	1.0	1.0	0.07335294117647059	0.07335294117647059	0.6571764705882353	19.0	24.0	957.0	
35000	0	b	0.0	0.32608695652173914	0.6550104384133612	1.0	1.0	1.0	0.07128571428571429	0.07128571428571429	0.6384	19.0	23.0	958.0	
36000	0	b	0.0	0.3333333333333333	0.6586638830897703	1.0	1.0	1.0	0.07183333333333333	0.07183333333333333	0.6319444444444444	21.0	21.0	958.0	
37000	0	b	0.0	0.3235294117647059	0.6302083333333334	1.0	1.0	1.0	0.07172972972972973	0.07172972972972973	0.6679459459459459	23.0	17.0	960.0	
38000	0	b	0.0	0.3235294117647059	0.6199376947040498	1.0	1.0	1.0	0.07228947368421053	0.07228947368421053	0.754	20.0	17.0	963.0	
39000	0	b	0.0	0.3235294117647059	0.6089211618257261	1.0	1.0	1.0	0.07423076923076923	0.07423076923076923	0.7425128205128205	19.0	17.0	964.0	
40000	0	b	0.0	0.29411764705882354	0.6047717842323651	1.0	1.0	0.9994813278008299	0.0732	0.0732	0.7241	19.0	17.0	964.0	
41000	0	b	0.0	0.34375	0.6045548654244306	1.0	1.0	1.0	0.07248780487804878	0.07248780487804878	0.7091951219512195	18.0	16.0	966.0	
42000	0	b	0.0	0.34375	0.6045548654244306	1.0	1.0	1.0	0.07076190476190476	0.07076190476190476	0.6923095238095238	18.0	16.0	966.0	
43000	0	b	0.0	0.34375	0.5905797101449275	1.0	1.0	0.9994824016563147	0.07016279069767442	0.07016279069767442	0.7054418604651163	18.0	16.0	966.0	
44000	0	b	0.0	0.3235294117647059	0.6823834196891192	1.0	1.0	1.0	0.06995454545454545	0.06995454545454545	0.7377727272727272	18.0	17.0	965.0	
45000	0	b	0.0	0.3125	0.6661490683229814	1.0	1.0	1.0	0.06968888888888888	0.06968888888888888	0.7213777777777778	18.0	16.0	966.0	
